;paper;study;subject;species;distribution_inequality;effort_inequality;effort;partner_present;session;trial;sex
499;1;1;34_2;orangs;n;n;y;y;10;24;F
500;1;1;34_2;orangs;n;n;y;y;10;25;F
501;1;1;34_3;orangs;y;n;y;y;1;1;F
502;1;1;34_3;orangs;y;n;y;y;1;2;F
503;1;1;34_3;orangs;y;n;y;y;1;3;F
504;1;1;34_3;orangs;y;n;y;y;1;4;F
505;1;1;34_3;orangs;y;n;y;y;1;5;F
506;1;1;34_3;orangs;y;n;y;y;1;6;F
507;1;1;34_3;orangs;y;n;y;y;1;7;F
508;1;1;34_3;orangs;y;n;y;y;1;8;F
509;1;1;34_3;orangs;y;n;y;y;1;9;F
510;1;1;34_3;orangs;y;n;y;y;1;10;F
511;1;1;34_3;orangs;y;n;y;y;1;11;F
512;1;1;34_3;orangs;y;n;y;y;1;12;F
513;1;1;34_3;orangs;y;n;y;y;1;13;F
514;1;1;34_3;orangs;y;n;y;y;1;14;F
515;1;1;34_3;orangs;y;n;y;y;1;15;F
516;1;1;34_3;orangs;y;n;y;y;1;16;F
517;1;1;34_3;orangs;y;n;y;y;1;17;F
518;1;1;34_3;orangs;y;n;y;y;1;18;F
519;1;1;34_3;orangs;y;n;y;y;1;19;F
520;1;1;34_3;orangs;y;n;y;y;1;20;F
521;1;1;34_3;orangs;y;n;y;y;1;21;F
522;1;1;34_3;orangs;y;n;y;y;1;22;F
523;1;1;34_3;orangs;y;n;y;y;1;23;F
524;1;1;34_3;orangs;y;n;y;y;1;24;F
525;1;1;34_3;orangs;y;n;y;y;1;25;F
526;1;1;34_3;orangs;y;n;y;y;2;1;F
527;1;1;34_3;orangs;y;n;y;y;2;2;F
528;1;1;34_3;orangs;y;n;y;y;2;3;F
529;1;1;34_3;orangs;y;n;y;y;2;4;F
530;1;1;34_3;orangs;y;n;y;y;2;5;F
531;1;1;34_3;orangs;y;n;y;y;2;6;F
532;1;1;34_3;orangs;y;n;y;y;2;7;F
533;1;1;34_3;orangs;y;n;y;y;2;8;F
534;1;1;34_3;orangs;y;n;y;y;2;9;F
535;1;1;34_3;orangs;y;n;y;y;2;10;F
536;1;1;34_3;orangs;y;n;y;y;2;11;F
537;1;1;34_3;orangs;y;n;y;y;2;12;F
538;1;1;34_3;orangs;y;n;y;y;2;13;F
539;1;1;34_3;orangs;y;n;y;y;2;14;F
540;1;1;34_3;orangs;y;n;y;y;2;15;F
541;1;1;34_3;orangs;y;n;y;y;2;16;F
542;1;1;34_3;orangs;y;n;y;y;2;17;F
543;1;1;34_3;orangs;y;n;y;y;2;18;F
544;1;1;34_3;orangs;y;n;y;y;2;19;F
545;1;1;34_3;orangs;y;n;y;y;2;20;F
546;1;1;34_3;orangs;y;n;y;y;2;21;F
547;1;1;34_3;orangs;y;n;y;y;2;22;F
548;1;1;34_3;orangs;y;n;y;y;2;23;F
549;1;1;34_3;orangs;y;n;y;y;2;24;F
550;1;1;34_3;orangs;y;n;y;y;2;25;F
551;1;1;34_3;orangs;n;n;y;y;3;1;F
552;1;1;34_3;orangs;n;n;y;y;3;2;F
553;1;1;34_3;orangs;n;n;y;y;3;3;F
554;1;1;34_3;orangs;n;n;y;y;3;4;F
555;1;1;34_3;orangs;n;n;y;y;3;5;F
556;1;1;34_3;orangs;n;n;y;y;3;6;F
557;1;1;34_3;orangs;n;n;y;y;3;7;F
558;1;1;34_3;orangs;n;n;y;y;3;8;F
559;1;1;34_3;orangs;n;n;y;y;3;9;F
560;1;1;34_3;orangs;n;n;y;y;3;10;F
561;1;1;34_3;orangs;n;n;y;y;3;11;F
562;1;1;34_3;orangs;n;n;y;y;3;12;F
563;1;1;34_3;orangs;n;n;y;y;3;13;F
564;1;1;34_3;orangs;n;n;y;y;3;14;F
565;1;1;34_3;orangs;n;n;y;y;3;15;F
566;1;1;34_3;orangs;n;n;y;y;3;16;F
567;1;1;34_3;orangs;n;n;y;y;3;17;F
568;1;1;34_3;orangs;n;n;y;y;3;18;F
569;1;1;34_3;orangs;n;n;y;y;3;19;F
570;1;1;34_3;orangs;n;n;y;y;3;20;F
571;1;1;34_3;orangs;n;n;y;y;3;21;F
572;1;1;34_3;orangs;n;n;y;y;3;22;F
573;1;1;34_3;orangs;n;n;y;y;3;23;F
574;1;1;34_3;orangs;n;n;y;y;3;24;F
575;1;1;34_3;orangs;n;n;y;y;3;25;F
576;1;1;34_3;orangs;y;n;y;y;4;1;F
577;1;1;34_3;orangs;y;n;y;y;4;2;F
578;1;1;34_3;orangs;y;n;y;y;4;3;F
579;1;1;34_3;orangs;y;n;y;y;4;4;F
580;1;1;34_3;orangs;y;n;y;y;4;5;F
581;1;1;34_3;orangs;y;n;y;y;4;6;F
582;1;1;34_3;orangs;y;n;y;y;4;7;F
583;1;1;34_3;orangs;y;n;y;y;4;8;F
584;1;1;34_3;orangs;y;n;y;y;4;9;F
585;1;1;34_3;orangs;y;n;y;y;4;10;F
586;1;1;34_3;orangs;y;n;y;y;4;11;F
587;1;1;34_3;orangs;y;n;y;y;4;12;F
588;1;1;34_3;orangs;y;n;y;y;4;13;F
589;1;1;34_3;orangs;y;n;y;y;4;14;F
590;1;1;34_3;orangs;y;n;y;y;4;15;F
591;1;1;34_3;orangs;y;n;y;y;4;16;F
592;1;1;34_3;orangs;y;n;y;y;4;17;F
593;1;1;34_3;orangs;y;n;y;y;4;18;F
594;1;1;34_3;orangs;y;n;y;y;4;19;F
595;1;1;34_3;orangs;y;n;y;y;4;20;F
596;1;1;34_3;orangs;y;n;y;y;4;21;F
597;1;1;34_3;orangs;y;n;y;y;4;22;F
598;1;1;34_3;orangs;y;n;y;y;4;23;F
599;1;1;34_3;orangs;y;n;y;y;4;24;F
600;1;1;34_3;orangs;y;n;y;y;4;25;F
601;1;1;34_3;orangs;n;n;y;y;5;1;F
602;1;1;34_3;orangs;n;n;y;y;5;2;F
603;1;1;34_3;orangs;n;n;y;y;5;3;F
604;1;1;34_3;orangs;n;n;y;y;5;4;F
605;1;1;34_3;orangs;n;n;y;y;5;5;F
606;1;1;34_3;orangs;n;n;y;y;5;6;F
607;1;1;34_3;orangs;n;n;y;y;5;7;F
608;1;1;34_3;orangs;n;n;y;y;5;8;F
609;1;1;34_3;orangs;n;n;y;y;5;9;F
610;1;1;34_3;orangs;n;n;y;y;5;10;F
611;1;1;34_3;orangs;n;n;y;y;5;11;F
612;1;1;34_3;orangs;n;n;y;y;5;12;F
613;1;1;34_3;orangs;n;n;y;y;5;13;F
614;1;1;34_3;orangs;n;n;y;y;5;14;F
615;1;1;34_3;orangs;n;n;y;y;5;15;F
616;1;1;34_3;orangs;n;n;y;y;5;16;F
617;1;1;34_3;orangs;n;n;y;y;5;17;F
618;1;1;34_3;orangs;n;n;y;y;5;18;F
619;1;1;34_3;orangs;n;n;y;y;5;19;F
620;1;1;34_3;orangs;n;n;y;y;5;20;F
621;1;1;34_3;orangs;n;n;y;y;5;21;F
622;1;1;34_3;orangs;n;n;y;y;5;22;F
623;1;1;34_3;orangs;n;n;y;y;5;23;F
624;1;1;34_3;orangs;n;n;y;y;5;24;F
625;1;1;34_3;orangs;n;n;y;y;5;25;F
626;1;1;34_3;orangs;n;n;y;y;6;1;F
627;1;1;34_3;orangs;n;n;y;y;6;2;F
628;1;1;34_3;orangs;n;n;y;y;6;3;F
629;1;1;34_3;orangs;n;n;y;y;6;4;F
630;1;1;34_3;orangs;n;n;y;y;6;5;F
631;1;1;34_3;orangs;n;n;y;y;6;6;F
632;1;1;34_3;orangs;n;n;y;y;6;7;F
633;1;1;34_3;orangs;n;n;y;y;6;8;F
634;1;1;34_3;orangs;n;n;y;y;6;9;F
635;1;1;34_3;orangs;n;n;y;y;6;10;F
636;1;1;34_3;orangs;n;n;y;y;6;11;F
637;1;1;34_3;orangs;n;n;y;y;6;12;F
638;1;1;34_3;orangs;n;n;y;y;6;13;F
639;1;1;34_3;orangs;n;n;y;y;6;14;F
640;1;1;34_3;orangs;n;n;y;y;6;15;F
641;1;1;34_3;orangs;n;n;y;y;6;16;F
642;1;1;34_3;orangs;n;n;y;y;6;17;F
643;1;1;34_3;orangs;n;n;y;y;6;18;F
644;1;1;34_3;orangs;n;n;y;y;6;19;F
645;1;1;34_3;orangs;n;n;y;y;6;20;F
646;1;1;34_3;orangs;n;n;y;y;6;21;F
647;1;1;34_3;orangs;n;n;y;y;6;22;F
648;1;1;34_3;orangs;n;n;y;y;6;23;F
649;1;1;34_3;orangs;n;n;y;y;6;24;F
650;1;1;34_3;orangs;n;n;y;y;6;25;F
651;1;1;34_3;orangs;n;n;y;y;7;1;F
652;1;1;34_3;orangs;n;n;y;y;7;2;F
653;1;1;34_3;orangs;n;n;y;y;7;3;F
654;1;1;34_3;orangs;n;n;y;y;7;4;F
655;1;1;34_3;orangs;n;n;y;y;7;5;F
656;1;1;34_3;orangs;n;n;y;y;7;6;F
657;1;1;34_3;orangs;n;n;y;y;7;7;F
658;1;1;34_3;orangs;n;n;y;y;7;8;F
659;1;1;34_3;orangs;n;n;y;y;7;9;F
660;1;1;34_3;orangs;n;n;y;y;7;10;F
661;1;1;34_3;orangs;n;n;y;y;7;11;F
662;1;1;34_3;orangs;n;n;y;y;7;12;F
663;1;1;34_3;orangs;n;n;y;y;7;13;F
664;1;1;34_3;orangs;n;n;y;y;7;14;F
665;1;1;34_3;orangs;n;n;y;y;7;15;F
666;1;1;34_3;orangs;n;n;y;y;7;16;F
667;1;1;34_3;orangs;n;n;y;y;7;17;F
668;1;1;34_3;orangs;n;n;y;y;7;18;F
669;1;1;34_3;orangs;n;n;y;y;7;19;F
670;1;1;34_3;orangs;n;n;y;y;7;20;F
671;1;1;34_3;orangs;n;n;y;y;7;21;F
672;1;1;34_3;orangs;n;n;y;y;7;22;F
673;1;1;34_3;orangs;n;n;y;y;7;23;F
674;1;1;34_3;orangs;n;n;y;y;7;24;F
675;1;1;34_3;orangs;n;n;y;y;7;25;F
676;1;1;34_3;orangs;y;n;y;y;8;1;F
677;1;1;34_3;orangs;y;n;y;y;8;2;F
678;1;1;34_3;orangs;y;n;y;y;8;3;F
679;1;1;34_3;orangs;y;n;y;y;8;4;F
680;1;1;34_3;orangs;y;n;y;y;8;5;F
681;1;1;34_3;orangs;y;n;y;y;8;6;F
682;1;1;34_3;orangs;y;n;y;y;8;7;F
683;1;1;34_3;orangs;y;n;y;y;8;8;F
684;1;1;34_3;orangs;y;n;y;y;8;9;F
685;1;1;34_3;orangs;y;n;y;y;8;10;F
686;1;1;34_3;orangs;y;n;y;y;8;11;F
687;1;1;34_3;orangs;y;n;y;y;8;12;F
688;1;1;34_3;orangs;y;n;y;y;8;13;F
689;1;1;34_3;orangs;y;n;y;y;8;14;F
690;1;1;34_3;orangs;y;n;y;y;8;15;F
691;1;1;34_3;orangs;y;n;y;y;8;16;F
692;1;1;34_3;orangs;y;n;y;y;8;17;F
693;1;1;34_3;orangs;y;n;y;y;8;18;F
694;1;1;34_3;orangs;y;n;y;y;8;19;F
695;1;1;34_3;orangs;y;n;y;y;8;20;F
696;1;1;34_3;orangs;y;n;y;y;8;21;F
697;1;1;34_3;orangs;y;n;y;y;8;22;F
698;1;1;34_3;orangs;y;n;y;y;8;23;F
699;1;1;34_3;orangs;y;n;y;y;8;24;F
700;1;1;34_3;orangs;y;n;y;y;8;25;F
701;1;1;34_3;orangs;y;n;y;y;9;1;F
702;1;1;34_3;orangs;y;n;y;y;9;2;F
703;1;1;34_3;orangs;y;n;y;y;9;3;F
704;1;1;34_3;orangs;y;n;y;y;9;4;F
705;1;1;34_3;orangs;y;n;y;y;9;5;F
706;1;1;34_3;orangs;y;n;y;y;9;6;F
707;1;1;34_3;orangs;y;n;y;y;9;7;F
708;1;1;34_3;orangs;y;n;y;y;9;8;F
709;1;1;34_3;orangs;y;n;y;y;9;9;F
710;1;1;34_3;orangs;y;n;y;y;9;10;F
711;1;1;34_3;orangs;y;n;y;y;9;11;F
712;1;1;34_3;orangs;y;n;y;y;9;12;F
713;1;1;34_3;orangs;y;n;y;y;9;13;F
714;1;1;34_3;orangs;y;n;y;y;9;14;F
715;1;1;34_3;orangs;y;n;y;y;9;15;F
716;1;1;34_3;orangs;y;n;y;y;9;16;F
717;1;1;34_3;orangs;y;n;y;y;9;17;F
718;1;1;34_3;orangs;y;n;y;y;9;18;F
719;1;1;34_3;orangs;y;n;y;y;9;19;F
720;1;1;34_3;orangs;y;n;y;y;9;20;F
721;1;1;34_3;orangs;y;n;y;y;9;21;F
722;1;1;34_3;orangs;y;n;y;y;9;22;F
723;1;1;34_3;orangs;y;n;y;y;9;23;F
724;1;1;34_3;orangs;y;n;y;y;9;24;F
725;1;1;34_3;orangs;y;n;y;y;9;25;F
726;1;1;34_3;orangs;n;n;y;y;10;1;F
727;1;1;34_3;orangs;n;n;y;y;10;2;F
728;1;1;34_3;orangs;n;n;y;y;10;3;F
729;1;1;34_3;orangs;n;n;y;y;10;4;F
730;1;1;34_3;orangs;n;n;y;y;10;5;F
731;1;1;34_3;orangs;n;n;y;y;10;6;F
732;1;1;34_3;orangs;n;n;y;y;10;7;F
733;1;1;34_3;orangs;n;n;y;y;10;8;F
734;1;1;34_3;orangs;n;n;y;y;10;9;F
735;1;1;34_3;orangs;n;n;y;y;10;10;F
736;1;1;34_3;orangs;n;n;y;y;10;11;F
737;1;1;34_3;orangs;n;n;y;y;10;12;F
738;1;1;34_3;orangs;n;n;y;y;10;13;F
739;1;1;34_3;orangs;n;n;y;y;10;14;F
740;1;1;34_3;orangs;n;n;y;y;10;15;F
741;1;1;34_3;orangs;n;n;y;y;10;16;F
742;1;1;34_3;orangs;n;n;y;y;10;17;F
743;1;1;34_3;orangs;n;n;y;y;10;18;F
744;1;1;34_3;orangs;n;n;y;y;10;19;F
745;1;1;34_3;orangs;n;n;y;y;10;20;F
746;1;1;34_3;orangs;n;n;y;y;10;21;F
747;1;1;34_3;orangs;n;n;y;y;10;22;F
748;1;1;34_3;orangs;n;n;y;y;10;23;F
749;1;1;34_3;orangs;n;n;y;y;10;24;F
750;1;1;34_3;orangs;n;n;y;y;10;25;F
751;1;1;34_4;orangs;y;n;y;y;1;1;F
752;1;1;34_4;orangs;y;n;y;y;1;2;F
753;1;1;34_4;orangs;y;n;y;y;1;3;F
754;1;1;34_4;orangs;y;n;y;y;1;4;F
755;1;1;34_4;orangs;y;n;y;y;1;5;F
756;1;1;34_4;orangs;y;n;y;y;1;6;F
757;1;1;34_4;orangs;y;n;y;y;1;7;F
758;1;1;34_4;orangs;y;n;y;y;1;8;F
759;1;1;34_4;orangs;y;n;y;y;1;9;F
760;1;1;34_4;orangs;y;n;y;y;1;10;F
761;1;1;34_4;orangs;y;n;y;y;1;11;F
762;1;1;34_4;orangs;y;n;y;y;1;12;F
763;1;1;34_4;orangs;y;n;y;y;1;13;F
764;1;1;34_4;orangs;y;n;y;y;1;14;F
765;1;1;34_4;orangs;y;n;y;y;1;15;F
766;1;1;34_4;orangs;y;n;y;y;1;16;F
767;1;1;34_4;orangs;y;n;y;y;1;17;F
768;1;1;34_4;orangs;y;n;y;y;1;18;F
769;1;1;34_4;orangs;y;n;y;y;1;19;F
770;1;1;34_4;orangs;y;n;y;y;1;20;F
771;1;1;34_4;orangs;y;n;y;y;1;21;F
772;1;1;34_4;orangs;y;n;y;y;1;22;F
773;1;1;34_4;orangs;y;n;y;y;1;23;F
774;1;1;34_4;orangs;y;n;y;y;1;24;F
775;1;1;34_4;orangs;y;n;y;y;1;25;F
776;1;1;34_4;orangs;n;n;y;y;2;1;F
777;1;1;34_4;orangs;n;n;y;y;2;2;F
778;1;1;34_4;orangs;n;n;y;y;2;3;F
779;1;1;34_4;orangs;n;n;y;y;2;4;F
780;1;1;34_4;orangs;n;n;y;y;2;5;F
781;1;1;34_4;orangs;n;n;y;y;2;6;F
782;1;1;34_4;orangs;n;n;y;y;2;7;F
783;1;1;34_4;orangs;n;n;y;y;2;8;F
784;1;1;34_4;orangs;n;n;y;y;2;9;F
785;1;1;34_4;orangs;n;n;y;y;2;10;F
786;1;1;34_4;orangs;n;n;y;y;2;11;F
787;1;1;34_4;orangs;n;n;y;y;2;12;F
788;1;1;34_4;orangs;n;n;y;y;2;13;F
789;1;1;34_4;orangs;n;n;y;y;2;14;F
790;1;1;34_4;orangs;n;n;y;y;2;15;F
791;1;1;34_4;orangs;n;n;y;y;2;16;F
792;1;1;34_4;orangs;n;n;y;y;2;17;F
793;1;1;34_4;orangs;n;n;y;y;2;18;F
794;1;1;34_4;orangs;n;n;y;y;2;19;F
795;1;1;34_4;orangs;n;n;y;y;2;20;F
796;1;1;34_4;orangs;n;n;y;y;2;21;F
797;1;1;34_4;orangs;n;n;y;y;2;22;F
798;1;1;34_4;orangs;n;n;y;y;2;23;F
799;1;1;34_4;orangs;n;n;y;y;2;24;F
800;1;1;34_4;orangs;n;n;y;y;2;25;F
801;1;1;34_4;orangs;n;n;y;y;3;1;F
802;1;1;34_4;orangs;n;n;y;y;3;2;F
803;1;1;34_4;orangs;n;n;y;y;3;3;F
804;1;1;34_4;orangs;n;n;y;y;3;4;F
805;1;1;34_4;orangs;n;n;y;y;3;5;F
806;1;1;34_4;orangs;n;n;y;y;3;6;F
807;1;1;34_4;orangs;n;n;y;y;3;7;F
808;1;1;34_4;orangs;n;n;y;y;3;8;F
809;1;1;34_4;orangs;n;n;y;y;3;9;F
810;1;1;34_4;orangs;n;n;y;y;3;10;F
811;1;1;34_4;orangs;n;n;y;y;3;11;F
812;1;1;34_4;orangs;n;n;y;y;3;12;F
813;1;1;34_4;orangs;n;n;y;y;3;13;F
814;1;1;34_4;orangs;n;n;y;y;3;14;F
815;1;1;34_4;orangs;n;n;y;y;3;15;F
816;1;1;34_4;orangs;n;n;y;y;3;16;F
817;1;1;34_4;orangs;n;n;y;y;3;17;F
818;1;1;34_4;orangs;n;n;y;y;3;18;F
819;1;1;34_4;orangs;n;n;y;y;3;19;F
820;1;1;34_4;orangs;n;n;y;y;3;20;F
821;1;1;34_4;orangs;n;n;y;y;3;21;F
822;1;1;34_4;orangs;n;n;y;y;3;22;F
823;1;1;34_4;orangs;n;n;y;y;3;23;F
824;1;1;34_4;orangs;n;n;y;y;3;24;F
825;1;1;34_4;orangs;n;n;y;y;3;25;F
826;1;1;34_4;orangs;y;n;y;y;4;1;F
827;1;1;34_4;orangs;y;n;y;y;4;2;F
828;1;1;34_4;orangs;y;n;y;y;4;3;F
829;1;1;34_4;orangs;y;n;y;y;4;4;F
830;1;1;34_4;orangs;y;n;y;y;4;5;F
831;1;1;34_4;orangs;y;n;y;y;4;6;F
832;1;1;34_4;orangs;y;n;y;y;4;7;F
833;1;1;34_4;orangs;y;n;y;y;4;8;F
834;1;1;34_4;orangs;y;n;y;y;4;9;F
835;1;1;34_4;orangs;y;n;y;y;4;10;F
836;1;1;34_4;orangs;y;n;y;y;4;11;F
837;1;1;34_4;orangs;y;n;y;y;4;12;F
838;1;1;34_4;orangs;y;n;y;y;4;13;F
839;1;1;34_4;orangs;y;n;y;y;4;14;F
840;1;1;34_4;orangs;y;n;y;y;4;15;F
841;1;1;34_4;orangs;y;n;y;y;4;16;F
842;1;1;34_4;orangs;y;n;y;y;4;17;F
843;1;1;34_4;orangs;y;n;y;y;4;18;F
844;1;1;34_4;orangs;y;n;y;y;4;19;F
845;1;1;34_4;orangs;y;n;y;y;4;20;F
846;1;1;34_4;orangs;y;n;y;y;4;21;F
847;1;1;34_4;orangs;y;n;y;y;4;22;F
848;1;1;34_4;orangs;y;n;y;y;4;23;F
849;1;1;34_4;orangs;y;n;y;y;4;24;F
850;1;1;34_4;orangs;y;n;y;y;4;25;F
851;1;1;34_4;orangs;y;n;y;y;5;1;F
852;1;1;34_4;orangs;y;n;y;y;5;2;F
853;1;1;34_4;orangs;y;n;y;y;5;3;F
854;1;1;34_4;orangs;y;n;y;y;5;4;F
855;1;1;34_4;orangs;y;n;y;y;5;5;F
856;1;1;34_4;orangs;y;n;y;y;5;6;F
857;1;1;34_4;orangs;y;n;y;y;5;7;F
858;1;1;34_4;orangs;y;n;y;y;5;8;F
859;1;1;34_4;orangs;y;n;y;y;5;9;F
860;1;1;34_4;orangs;y;n;y;y;5;10;F
861;1;1;34_4;orangs;y;n;y;y;5;11;F
862;1;1;34_4;orangs;y;n;y;y;5;12;F
863;1;1;34_4;orangs;y;n;y;y;5;13;F
864;1;1;34_4;orangs;y;n;y;y;5;14;F
865;1;1;34_4;orangs;y;n;y;y;5;15;F
866;1;1;34_4;orangs;y;n;y;y;5;16;F
867;1;1;34_4;orangs;y;n;y;y;5;17;F
868;1;1;34_4;orangs;y;n;y;y;5;18;F
869;1;1;34_4;orangs;y;n;y;y;5;19;F
870;1;1;34_4;orangs;y;n;y;y;5;20;F
871;1;1;34_4;orangs;y;n;y;y;5;21;F
872;1;1;34_4;orangs;y;n;y;y;5;22;F
873;1;1;34_4;orangs;y;n;y;y;5;23;F
874;1;1;34_4;orangs;y;n;y;y;5;24;F
875;1;1;34_4;orangs;y;n;y;y;5;25;F
876;1;1;34_4;orangs;y;n;y;y;6;1;F
877;1;1;34_4;orangs;y;n;y;y;6;2;F
878;1;1;34_4;orangs;y;n;y;y;6;3;F
879;1;1;34_4;orangs;y;n;y;y;6;4;F
880;1;1;34_4;orangs;y;n;y;y;6;5;F
881;1;1;34_4;orangs;y;n;y;y;6;6;F
882;1;1;34_4;orangs;y;n;y;y;6;7;F
883;1;1;34_4;orangs;y;n;y;y;6;8;F
884;1;1;34_4;orangs;y;n;y;y;6;9;F
885;1;1;34_4;orangs;y;n;y;y;6;10;F
886;1;1;34_4;orangs;y;n;y;y;6;11;F
887;1;1;34_4;orangs;y;n;y;y;6;12;F
888;1;1;34_4;orangs;y;n;y;y;6;13;F
889;1;1;34_4;orangs;y;n;y;y;6;14;F
890;1;1;34_4;orangs;y;n;y;y;6;15;F
891;1;1;34_4;orangs;y;n;y;y;6;16;F
892;1;1;34_4;orangs;y;n;y;y;6;17;F
893;1;1;34_4;orangs;y;n;y;y;6;18;F
894;1;1;34_4;orangs;y;n;y;y;6;19;F
895;1;1;34_4;orangs;y;n;y;y;6;20;F
896;1;1;34_4;orangs;y;n;y;y;6;21;F
897;1;1;34_4;orangs;y;n;y;y;6;22;F
898;1;1;34_4;orangs;y;n;y;y;6;23;F
899;1;1;34_4;orangs;y;n;y;y;6;24;F
900;1;1;34_4;orangs;y;n;y;y;6;25;F
901;1;1;34_4;orangs;n;n;y;y;7;1;F
902;1;1;34_4;orangs;n;n;y;y;7;2;F
903;1;1;34_4;orangs;n;n;y;y;7;3;F
904;1;1;34_4;orangs;n;n;y;y;7;4;F
905;1;1;34_4;orangs;n;n;y;y;7;5;F
906;1;1;34_4;orangs;n;n;y;y;7;6;F
907;1;1;34_4;orangs;n;n;y;y;7;7;F
908;1;1;34_4;orangs;n;n;y;y;7;8;F
909;1;1;34_4;orangs;n;n;y;y;7;9;F
910;1;1;34_4;orangs;n;n;y;y;7;10;F
911;1;1;34_4;orangs;n;n;y;y;7;11;F
912;1;1;34_4;orangs;n;n;y;y;7;12;F
913;1;1;34_4;orangs;n;n;y;y;7;13;F
914;1;1;34_4;orangs;n;n;y;y;7;14;F
915;1;1;34_4;orangs;n;n;y;y;7;15;F
916;1;1;34_4;orangs;n;n;y;y;7;16;F
917;1;1;34_4;orangs;n;n;y;y;7;17;F
918;1;1;34_4;orangs;n;n;y;y;7;18;F
919;1;1;34_4;orangs;n;n;y;y;7;19;F
920;1;1;34_4;orangs;n;n;y;y;7;20;F
921;1;1;34_4;orangs;n;n;y;y;7;21;F
922;1;1;34_4;orangs;n;n;y;y;7;22;F
923;1;1;34_4;orangs;n;n;y;y;7;23;F
924;1;1;34_4;orangs;n;n;y;y;7;24;F
925;1;1;34_4;orangs;n;n;y;y;7;25;F
926;1;1;34_4;orangs;n;n;y;y;8;1;F
927;1;1;34_4;orangs;n;n;y;y;8;2;F
928;1;1;34_4;orangs;n;n;y;y;8;3;F
929;1;1;34_4;orangs;n;n;y;y;8;4;F
930;1;1;34_4;orangs;n;n;y;y;8;5;F
931;1;1;34_4;orangs;n;n;y;y;8;6;F
932;1;1;34_4;orangs;n;n;y;y;8;7;F
933;1;1;34_4;orangs;n;n;y;y;8;8;F
934;1;1;34_4;orangs;n;n;y;y;8;9;F
935;1;1;34_4;orangs;n;n;y;y;8;10;F
936;1;1;34_4;orangs;n;n;y;y;8;11;F
937;1;1;34_4;orangs;n;n;y;y;8;12;F
938;1;1;34_4;orangs;n;n;y;y;8;13;F
939;1;1;34_4;orangs;n;n;y;y;8;14;F
940;1;1;34_4;orangs;n;n;y;y;8;15;F
941;1;1;34_4;orangs;n;n;y;y;8;16;F
942;1;1;34_4;orangs;n;n;y;y;8;17;F
943;1;1;34_4;orangs;n;n;y;y;8;18;F
944;1;1;34_4;orangs;n;n;y;y;8;19;F
945;1;1;34_4;orangs;n;n;y;y;8;20;F
946;1;1;34_4;orangs;n;n;y;y;8;21;F
947;1;1;34_4;orangs;n;n;y;y;8;22;F
948;1;1;34_4;orangs;n;n;y;y;8;23;F
949;1;1;34_4;orangs;n;n;y;y;8;24;F
950;1;1;34_4;orangs;n;n;y;y;8;25;F
951;1;1;34_4;orangs;n;n;y;y;9;1;F
952;1;1;34_4;orangs;n;n;y;y;9;2;F
953;1;1;34_4;orangs;n;n;y;y;9;3;F
954;1;1;34_4;orangs;n;n;y;y;9;4;F
955;1;1;34_4;orangs;n;n;y;y;9;5;F
956;1;1;34_4;orangs;n;n;y;y;9;6;F
957;1;1;34_4;orangs;n;n;y;y;9;7;F
958;1;1;34_4;orangs;n;n;y;y;9;8;F
959;1;1;34_4;orangs;n;n;y;y;9;9;F
960;1;1;34_4;orangs;n;n;y;y;9;10;F
961;1;1;34_4;orangs;n;n;y;y;9;11;F
962;1;1;34_4;orangs;n;n;y;y;9;12;F
963;1;1;34_4;orangs;n;n;y;y;9;13;F
964;1;1;34_4;orangs;n;n;y;y;9;14;F
965;1;1;34_4;orangs;n;n;y;y;9;15;F
966;1;1;34_4;orangs;n;n;y;y;9;16;F
967;1;1;34_4;orangs;n;n;y;y;9;17;F
968;1;1;34_4;orangs;n;n;y;y;9;18;F
969;1;1;34_4;orangs;n;n;y;y;9;19;F
970;1;1;34_4;orangs;n;n;y;y;9;20;F
971;1;1;34_4;orangs;n;n;y;y;9;21;F
972;1;1;34_4;orangs;n;n;y;y;9;22;F
973;1;1;34_4;orangs;n;n;y;y;9;23;F
974;1;1;34_4;orangs;n;n;y;y;9;24;F
975;1;1;34_4;orangs;n;n;y;y;9;25;F
976;1;1;34_4;orangs;y;n;y;y;10;1;F
977;1;1;34_4;orangs;y;n;y;y;10;2;F
978;1;1;34_4;orangs;y;n;y;y;10;3;F
979;1;1;34_4;orangs;y;n;y;y;10;4;F
980;1;1;34_4;orangs;y;n;y;y;10;5;F
981;1;1;34_4;orangs;y;n;y;y;10;6;F
982;1;1;34_4;orangs;y;n;y;y;10;7;F
983;1;1;34_4;orangs;y;n;y;y;10;8;F
984;1;1;34_4;orangs;y;n;y;y;10;9;F
985;1;1;34_4;orangs;y;n;y;y;10;10;F
986;1;1;34_4;orangs;y;n;y;y;10;11;F
987;1;1;34_4;orangs;y;n;y;y;10;12;F
988;1;1;34_4;orangs;y;n;y;y;10;13;F
989;1;1;34_4;orangs;y;n;y;y;10;14;F
990;1;1;34_4;orangs;y;n;y;y;10;15;F
991;1;1;34_4;orangs;y;n;y;y;10;16;F
992;1;1;34_4;orangs;y;n;y;y;10;17;F
993;1;1;34_4;orangs;y;n;y;y;10;18;F
994;1;1;34_4;orangs;y;n;y;y;10;19;F
995;1;1;34_4;orangs;y;n;y;y;10;20;F
996;1;1;34_4;orangs;y;n;y;y;10;21;F
